# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
276810,1,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276811,1,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276811,216,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276811,2170,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
276824,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
276830,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
276831,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
276831,125,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276831,665,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276831,1485,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276832,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
276832,6,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276834,1,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276834,411,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
276835,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
276836,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
276837,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
276864,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
276870,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
276870,78,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276870,137,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276870,488,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276870,1040,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
276870,1803,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
276886,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
276922,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
276923,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
276935,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
276935,81,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276935,265,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276935,483,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276935,496,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276935,604,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276940,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
276940,82,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276940,123,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276941,1,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276942,1,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276942,8,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276944,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276945,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276946,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276946,9,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276947,1,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276947,96,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276948,1,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276950,1,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
276950,42,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
276950,881,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277069,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277069,85,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277069,89,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277069,94,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277070,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277070,11,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277070,39,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277070,67,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277070,323,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277070,803,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277071,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277072,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277072,306,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277073,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277073,21,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277075,1,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277076,1,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277081,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277086,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277087,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277087,168,7,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277093,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277093,60,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277094,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277094,253,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277096,1,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277096,8,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277096,556,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277096,1319,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277112,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277112,38,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277125,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277126,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277126,31,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277127,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277127,13,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277127,356,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277127,855,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277148,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277148,84,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277148,395,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277166,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277166,102,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277166,193,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277168,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277168,9,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277168,267,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277168,973,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277180,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277180,93,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277180,147,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277194,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277194,336,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277194,711,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277194,1275,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277194,2028,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277201,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277202,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277202,46,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277216,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277217,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277218,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277218,10,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277219,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277220,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277220,29,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277277,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277278,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277279,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277305,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277305,116,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277305,319,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277305,681,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277420,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277420,73,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277420,78,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277420,84,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277420,237,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277534,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277536,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277559,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277580,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277816,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277819,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277820,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277822,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277823,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277824,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277826,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277827,None,None,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4,OR,L1_DoubleMu_11_4 L1_DoubleMu_12_5
277828,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277829,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277832,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277833,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277835,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277842,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277847,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277853,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277854,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277856,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277860,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277861,1,7,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277862,1,7,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277863,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277864,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277932,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277933,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277934,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277981,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277981,85,7,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
277991,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
277991,7,8,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277992,1,8,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
277998,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
278001,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
278017,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
278017,429,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
278017,455,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
278018,1,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
